No.,Year,State,Process,Measure,killer,Compound,Value
208,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CYANAMID = 14002),0.00
209,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CYTOKININS = 116801),0.00
210,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(DECYLDIMETHYLOCTYL = 69165),0.00
211,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(DIDECYL DIM. AMMON. = 69166),0.00
212,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(DIMETHYLDIOCTYL = 69149),0.00
213,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(GIBBERELLIC ACID = 43801),0.46
214,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(INDAZIFLAM = 80818),0.00
215,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(INDOLEBUTYRIC ACID = 46701),0.00
216,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(MINERAL OIL = 63502),0.00
217,2019,GEORGIA,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
218,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(AZOXYSTROBIN = 128810),2.00
219,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
220,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS SUBTILIS = 6479),1.20
221,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BORAX DECAHYDRATE = 11102),0.00
222,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BOSCALID = 128008),1.60
223,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),1.10
224,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CAPTAN = 81301),2.70
225,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CHLOROTHALONIL = 81901),1.10
226,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
227,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
228,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER SULFATE = 24401),0.00
229,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CYPRODINIL = 288202),2.20
230,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(DIFENOCONAZOLE = 128847),0.00
231,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(FENBUCONAZOLE = 129011),1.50
232,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(FENHEXAMID = 90209),0.00
233,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(FLUDIOXONIL = 71503),2.10
234,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(MEFENOXAM = 113502),0.00
235,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(METCONAZOLE = 125619),1.60
236,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),3.20
237,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(MYCLOBUTANIL = 128857),0.00
238,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(POLYOXIN D ZINC SALT = 230000),0.00
239,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(PROPICONAZOLE = 122101),1.60
240,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(PROTHIOCONAZOLE = 113961),0.00
241,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(PYRACLOSTROBIN = 99100),1.60
242,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(SULFUR = 77501),0.00
243,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(TEBUCONAZOLE = 128997),0.00
244,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(TRICHODERMA HARZ. = 119202),0.00
245,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,"(2,4-D",0.00
246,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(AMMONIUM PELARGONATE = 31802),0.00
247,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(CLETHODIM = 121011),0.00
248,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(CLORANSULAM-METHYL = 129116),0.00
249,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(DIURON = 35505),1.30
250,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(FLUMIOXAZIN = 129034),1.90
251,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),2.00
252,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLYPHOSATE = 417300),0.00
253,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLYPHOSATE AMM. SALT = 103604),0.00
254,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),2.10
255,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),0.00
256,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(ORYZALIN = 104201),1.20
257,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(OXYFLUORFEN = 111601),0.00
258,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(PARAQUAT = 61601),2.10
259,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(PENOXSULAM = 119031),0.00
260,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(SIMAZINE = 80807),1.20
261,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ACEPHATE = 103301),0.00
262,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ACETAMIPRID = 99050),1.50
263,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(BIFENTHRIN = 128825),2.20
264,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
265,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(DIAZINON = 57801),1.30
266,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ESFENVALERATE = 109303),0.00
267,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(FLUPYRADIFURONE = 122304),0.00
268,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(IMIDACLOPRID = 129099),2.50
269,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(MALATHION = 57701),2.10
270,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(METHOMYL = 90301),0.00
271,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(PERMETHRIN = 109701),0.00
272,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(PHOSMET = 59201),1.40
273,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(SPINETORAM = 110007),1.70
274,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(SPINOSAD = 110003),1.90
275,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(THIAMETHOXAM = 60109),0.00
276,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),2.20
277,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(ALKYL. DIM. BENZ. AM = 69105),0.00
278,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(CUPRAMMONIUM ACETATE = 36011),0.00
279,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(CYANAMID = 14002),0.00
280,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(CYTOKININS = 116801),0.00
281,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(DECYLDIMETHYLOCTYL = 69165),0.00
282,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(DIDECYL DIM. AMMON. = 69166),0.00
283,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(DIMETHYLDIOCTYL = 69149),0.00
284,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(GIBBERELLIC ACID = 43801),1.10
285,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(INDAZIFLAM = 80818),0.00
286,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(INDOLEBUTYRIC ACID = 46701),0.00
287,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(MINERAL OIL = 63502),0.00
288,2019,GEORGIA,APPLICATIONS, MEASURED IN NUMBER,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
289,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(AZOXYSTROBIN = 128810),36.00
290,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
291,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BACILLUS SUBTILIS = 6479),6.00
292,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BORAX DECAHYDRATE = 11102),0.00
293,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BOSCALID = 128008),39.00
294,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),35.00
295,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CAPTAN = 81301),72.00
296,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CHLOROTHALONIL = 81901),11.00
297,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
298,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
299,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(COPPER SULFATE = 24401),0.00
300,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CYPRODINIL = 288202),23.00
301,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(DIFENOCONAZOLE = 128847),0.00
302,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(FENBUCONAZOLE = 129011),27.00
303,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(FENHEXAMID = 90209),0.00
304,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(FLUDIOXONIL = 71503),25.00
305,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(MEFENOXAM = 113502),0.00
306,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(METCONAZOLE = 125619),21.00
307,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),14.00
308,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(MYCLOBUTANIL = 128857),0.00
309,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(POLYOXIN D ZINC SALT = 230000),0.00
310,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(PROPICONAZOLE = 122101),32.00
311,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(PROTHIOCONAZOLE = 113961),0.00
312,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(PYRACLOSTROBIN = 99100),39.00
313,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(SULFUR = 77501),0.00
314,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(TEBUCONAZOLE = 128997),0.00
315,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(TOTAL),85.00
316,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(TRICHODERMA HARZ. = 119202),0.00
317,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,"(2,4-D",0.00
318,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(AMMONIUM PELARGONATE = 31802),0.00
319,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(CLETHODIM = 121011),0.00
320,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(CLORANSULAM-METHYL = 129116),0.00
321,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(DIURON = 35505),9.00
322,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(FLUMIOXAZIN = 129034),18.00
323,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),30.00
324,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLYPHOSATE = 417300),0.00
325,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLYPHOSATE AMM. SALT = 103604),0.00
326,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),22.00
327,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),0.00
328,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(ORYZALIN = 104201),14.00
329,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(OXYFLUORFEN = 111601),0.00
330,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(PARAQUAT = 61601),19.00
331,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(PENOXSULAM = 119031),0.00
332,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(SIMAZINE = 80807),13.00
333,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(TOTAL),56.00
334,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ACEPHATE = 103301),0.00
335,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ACETAMIPRID = 99050),14.00
336,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(BIFENTHRIN = 128825),27.00
337,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
338,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(DIAZINON = 57801),35.00
339,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ESFENVALERATE = 109303),0.00
340,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(FLUPYRADIFURONE = 122304),0.00
341,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(IMIDACLOPRID = 129099),22.00
342,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(MALATHION = 57701),50.00
343,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(METHOMYL = 90301),0.00
344,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(PERMETHRIN = 109701),0.00
345,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(PHOSMET = 59201),25.00
346,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINETORAM = 110007),16.00
347,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINOSAD = 110003),6.00
348,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(THIAMETHOXAM = 60109),0.00
349,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(TOTAL),82.00
350,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),40.00
351,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(ALKYL. DIM. BENZ. AM = 69105),0.00
352,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(CUPRAMMONIUM ACETATE = 36011),0.00
353,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(CYANAMID = 14002),0.00
354,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(CYTOKININS = 116801),0.00
355,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(DECYLDIMETHYLOCTYL = 69165),0.00
356,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(DIDECYL DIM. AMMON. = 69166),0.00
357,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(DIMETHYLDIOCTYL = 69149),0.00
358,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(GIBBERELLIC ACID = 43801),9.00
359,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(INDAZIFLAM = 80818),0.00
360,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(INDOLEBUTYRIC ACID = 46701),0.00
361,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(MINERAL OIL = 63502),0.00
362,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
363,2019,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(TOTAL),16.00
364,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(AZOXYSTROBIN = 128810),5000.00
365,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
366,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
367,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BASIC COPPER SULFATE = 8101),0.00
368,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BOSCALID = 128008),1200.00
369,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),30000.00
370,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CAPTAN = 81301),26300.00
371,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CHLOROTHALONIL = 81901),4300.00
372,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),500.00
373,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
374,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(COPPER SULFATE = 24401),1200.00
375,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CYPRODINIL = 288202),1800.00
376,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(DIFENOCONAZOLE = 128847),100.00
377,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FENBUCONAZOLE = 129011),2500.00
378,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FLUDIOXONIL = 71503),1000.00
379,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FLUOPYRAM = 80302),1400.00
380,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(METCONAZOLE = 125619),1700.00
381,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),13500.00
382,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(POTASSIUM PHOSPHATE = 76413),0.00
383,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PROPICONAZOLE = 122101),900.00
384,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PROTHIOCONAZOLE = 113961),1500.00
385,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PYRACLOSTROBIN = 99100),600.00
386,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PYRIMETHANIL = 288201),400.00
387,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(SULFUR = 77501),0.00
388,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(TOTAL),121100.00
389,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(ZIRAM = 34805),21700.00
390,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(AMMONIUM PELARGONATE = 31802),0.00
391,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(ATRAZINE = 80803),0.00
392,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(BENTAZON = 103901),0.00
393,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
394,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CHLORIMURON-ETHYL = 128901),0.00
395,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CLETHODIM = 121011),700.00
396,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CLOPYRALID MONO SALT = 117401),0.00
397,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DICAMBA = 29801),0.00
398,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DICHLOBENIL = 27401),0.00
399,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DIURON = 35505),13200.00
400,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(FLUAZIFOP-P-BUTYL = 122809),0.00
401,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(FLUMIOXAZIN = 129034),1300.00
402,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),500.00
403,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),300.00
404,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),2300.00
405,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(HALOSULFURON-METHYL = 128721),0.00
406,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(HEXAZINONE = 107201),1900.00
407,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(ISOXABEN = 125851),0.00
408,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(MESOTRIONE = 122990),1000.00
409,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(METRIBUZIN = 101101),0.00
410,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(NORFLURAZON = 105801),3500.00
411,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(ORYZALIN = 104201),0.00
412,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(OXYFLUORFEN = 111601),0.00
413,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(PARAQUAT = 61601),3400.00
414,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(QUINCLORAC = 128974),0.00
415,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(RIMSULFURON = 129009),0.00
416,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(S-METOLACHLOR = 108800),5200.00
417,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(SETHOXYDIM = 121001),0.00
418,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(SIMAZINE = 80807),10800.00
419,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(SULFENTRAZONE = 129081),0.00
420,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(TERBACIL = 12701),4100.00
421,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(TOTAL),50900.00
422,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(ABAMECTIN = 122804),0.00
423,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(ACETAMIPRID = 99050),900.00
424,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(BEAUVERIA BASSIANA = 128924),0.00
425,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(BIFENTHRIN = 128825),2700.00
426,2019,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
